Date,Interval,Calls,#_day_of_week,day_of_week,Month,Year
2016-09-12 09:00:00,150,20,0,Monday,9,2016
2016-09-12 10:00:00,166,22,0,Monday,9,2016
2016-09-12 11:00:00,182,22,0,Monday,9,2016
2016-09-12 12:00:00,198,8,0,Monday,9,2016
2016-09-12 13:00:00,214,11,0,Monday,9,2016
2016-09-12 14:00:00,230,15,0,Monday,9,2016
2016-09-12 15:00:00,246,18,0,Monday,9,2016
2016-09-12 16:00:00,262,19,0,Monday,9,2016
2016-09-12 17:00:00,278,7,0,Monday,9,2016
2016-09-12 18:00:00,294,7,0,Monday,9,2016
2016-09-12 19:00:00,310,0,0,Monday,9,2016
2016-09-12 20:00:00,326,0,0,Monday,9,2016
2016-09-12 21:00:00,342,0,0,Monday,9,2016
2016-09-12 22:00:00,358,0,0,Monday,9,2016
2016-09-12 23:00:00,374,0,0,Monday,9,2016
2016-09-13 00:00:00,6,0,1,Tuesday,9,2016
2016-09-13 01:00:00,22,0,1,Tuesday,9,2016
2016-09-13 02:00:00,38,0,1,Tuesday,9,2016
2016-09-13 03:00:00,54,0,1,Tuesday,9,2016
2016-09-13 04:00:00,70,0,1,Tuesday,9,2016
2016-09-13 05:00:00,86,0,1,Tuesday,9,2016
2016-09-13 06:00:00,102,0,1,Tuesday,9,2016
2016-09-13 07:00:00,118,19,1,Tuesday,9,2016
2016-09-13 08:00:00,134,13,1,Tuesday,9,2016
2016-09-13 09:00:00,150,29,1,Tuesday,9,2016
2016-09-13 10:00:00,166,22,1,Tuesday,9,2016
2016-09-13 11:00:00,182,23,1,Tuesday,9,2016
2016-09-13 12:00:00,198,16,1,Tuesday,9,2016
2016-09-13 13:00:00,214,23,1,Tuesday,9,2016
2016-09-13 14:00:00,230,10,1,Tuesday,9,2016
2016-09-13 15:00:00,246,20,1,Tuesday,9,2016
2016-09-13 16:00:00,262,21,1,Tuesday,9,2016
2016-09-13 17:00:00,278,15,1,Tuesday,9,2016
2016-09-13 18:00:00,294,3,1,Tuesday,9,2016
2016-09-13 19:00:00,310,0,1,Tuesday,9,2016
2016-09-13 20:00:00,326,0,1,Tuesday,9,2016
2016-09-13 21:00:00,342,0,1,Tuesday,9,2016
2016-09-13 22:00:00,358,0,1,Tuesday,9,2016
2016-09-13 23:00:00,374,0,1,Tuesday,9,2016
2016-09-14 00:00:00,6,0,2,Wednesday,9,2016
2016-09-14 01:00:00,22,0,2,Wednesday,9,2016
2016-09-14 02:00:00,38,0,2,Wednesday,9,2016
2016-09-14 03:00:00,54,0,2,Wednesday,9,2016
2016-09-14 04:00:00,70,0,2,Wednesday,9,2016
2016-09-14 05:00:00,86,0,2,Wednesday,9,2016
2016-09-14 06:00:00,102,0,2,Wednesday,9,2016
2016-09-14 07:00:00,118,13,2,Wednesday,9,2016
2016-09-14 08:00:00,134,20,2,Wednesday,9,2016
2016-09-14 09:00:00,150,19,2,Wednesday,9,2016
2016-09-14 10:00:00,166,27,2,Wednesday,9,2016
2016-09-14 11:00:00,182,21,2,Wednesday,9,2016
2016-09-14 12:00:00,198,18,2,Wednesday,9,2016
2016-09-14 13:00:00,214,10,2,Wednesday,9,2016
2016-09-14 14:00:00,230,5,2,Wednesday,9,2016
2016-09-14 15:00:00,246,23,2,Wednesday,9,2016
2016-09-14 16:00:00,262,24,2,Wednesday,9,2016
2016-09-14 17:00:00,278,18,2,Wednesday,9,2016
2016-09-14 18:00:00,294,5,2,Wednesday,9,2016
2016-09-14 19:00:00,310,0,2,Wednesday,9,2016
2016-09-14 20:00:00,326,0,2,Wednesday,9,2016
2016-09-14 21:00:00,342,0,2,Wednesday,9,2016
2016-09-14 22:00:00,358,0,2,Wednesday,9,2016
2016-09-14 23:00:00,374,0,2,Wednesday,9,2016
2016-09-15 00:00:00,6,0,3,Thursday,9,2016
2016-09-15 01:00:00,22,0,3,Thursday,9,2016
2016-09-15 02:00:00,38,0,3,Thursday,9,2016
2016-09-15 03:00:00,54,0,3,Thursday,9,2016
2016-09-15 04:00:00,70,0,3,Thursday,9,2016
2016-09-15 05:00:00,86,0,3,Thursday,9,2016
2016-09-15 06:00:00,102,0,3,Thursday,9,2016
2016-09-15 07:00:00,118,16,3,Thursday,9,2016
2016-09-15 08:00:00,134,25,3,Thursday,9,2016
2016-09-15 09:00:00,150,21,3,Thursday,9,2016
2016-09-15 10:00:00,166,22,3,Thursday,9,2016
2016-09-15 11:00:00,182,25,3,Thursday,9,2016
2016-09-15 12:00:00,198,16,3,Thursday,9,2016
2016-09-15 13:00:00,214,19,3,Thursday,9,2016
2016-09-15 14:00:00,230,11,3,Thursday,9,2016
2016-09-15 15:00:00,246,9,3,Thursday,9,2016
2016-09-15 16:00:00,262,15,3,Thursday,9,2016
2016-09-15 17:00:00,278,10,3,Thursday,9,2016
2016-09-15 18:00:00,294,6,3,Thursday,9,2016
2016-09-15 19:00:00,310,0,3,Thursday,9,2016
2016-09-15 20:00:00,326,0,3,Thursday,9,2016
2016-09-15 21:00:00,342,0,3,Thursday,9,2016
2016-09-15 22:00:00,358,0,3,Thursday,9,2016
2016-09-15 23:00:00,374,0,3,Thursday,9,2016
2016-09-16 00:00:00,6,0,4,Friday,9,2016
2016-09-16 01:00:00,22,0,4,Friday,9,2016
2016-09-16 02:00:00,38,0,4,Friday,9,2016
2016-09-16 03:00:00,54,0,4,Friday,9,2016
2016-09-16 04:00:00,70,0,4,Friday,9,2016
2016-09-16 05:00:00,86,0,4,Friday,9,2016
2016-09-16 06:00:00,102,0,4,Friday,9,2016
2016-09-16 07:00:00,118,19,4,Friday,9,2016
2016-09-16 08:00:00,134,22,4,Friday,9,2016
2016-09-16 09:00:00,150,39,4,Friday,9,2016
2016-09-16 10:00:00,166,15,4,Friday,9,2016
2016-09-16 11:00:00,182,19,4,Friday,9,2016
2016-09-16 12:00:00,198,12,4,Friday,9,2016
2016-09-16 13:00:00,214,11,4,Friday,9,2016
2016-09-16 14:00:00,230,14,4,Friday,9,2016
2016-09-16 15:00:00,246,24,4,Friday,9,2016
2016-09-16 16:00:00,262,15,4,Friday,9,2016
2016-09-16 17:00:00,278,13,4,Friday,9,2016
2016-09-16 18:00:00,294,4,4,Friday,9,2016
2016-09-16 19:00:00,310,0,4,Friday,9,2016
2016-09-16 20:00:00,326,0,4,Friday,9,2016
2016-09-16 21:00:00,342,0,4,Friday,9,2016
2016-09-16 22:00:00,358,0,4,Friday,9,2016
2016-09-16 23:00:00,374,0,4,Friday,9,2016
2016-09-17 00:00:00,6,0,5,Saturday,9,2016
2016-09-17 01:00:00,22,0,5,Saturday,9,2016
2016-09-17 02:00:00,38,0,5,Saturday,9,2016
2016-09-17 03:00:00,54,0,5,Saturday,9,2016
2016-09-17 04:00:00,70,0,5,Saturday,9,2016
2016-09-17 05:00:00,86,0,5,Saturday,9,2016
2016-09-17 06:00:00,102,0,5,Saturday,9,2016
2016-09-17 07:00:00,118,7,5,Saturday,9,2016
2016-09-17 08:00:00,134,9,5,Saturday,9,2016
2016-09-17 09:00:00,150,7,5,Saturday,9,2016
2016-09-17 10:00:00,166,7,5,Saturday,9,2016
2016-09-17 11:00:00,182,16,5,Saturday,9,2016
2016-09-17 12:00:00,198,10,5,Saturday,9,2016
2016-09-17 13:00:00,214,7,5,Saturday,9,2016
2016-09-17 14:00:00,230,9,5,Saturday,9,2016
2016-09-17 15:00:00,246,6,5,Saturday,9,2016
2016-09-17 16:00:00,262,0,5,Saturday,9,2016
2016-09-17 17:00:00,278,0,5,Saturday,9,2016
2016-09-17 18:00:00,294,0,5,Saturday,9,2016
2016-09-17 19:00:00,310,0,5,Saturday,9,2016
2016-09-17 20:00:00,326,0,5,Saturday,9,2016
2016-09-17 21:00:00,342,0,5,Saturday,9,2016
2016-09-17 22:00:00,358,0,5,Saturday,9,2016
2016-09-17 23:00:00,374,0,5,Saturday,9,2016
2016-09-18 00:00:00,6,0,6,Sunday,9,2016
2016-09-18 01:00:00,22,0,6,Sunday,9,2016
2016-09-18 02:00:00,38,0,6,Sunday,9,2016
2016-09-18 03:00:00,54,0,6,Sunday,9,2016
2016-09-18 04:00:00,70,0,6,Sunday,9,2016
2016-09-18 05:00:00,86,0,6,Sunday,9,2016
2016-09-18 06:00:00,102,0,6,Sunday,9,2016
2016-09-18 07:00:00,118,0,6,Sunday,9,2016
2016-09-18 08:00:00,134,0,6,Sunday,9,2016
2016-09-18 09:00:00,150,0,6,Sunday,9,2016
2016-09-18 10:00:00,166,0,6,Sunday,9,2016
2016-09-18 11:00:00,182,0,6,Sunday,9,2016
2016-09-18 12:00:00,198,0,6,Sunday,9,2016
2016-09-18 13:00:00,214,0,6,Sunday,9,2016
2016-09-18 14:00:00,230,0,6,Sunday,9,2016
2016-09-18 15:00:00,246,0,6,Sunday,9,2016
2016-09-18 16:00:00,262,0,6,Sunday,9,2016
2016-09-18 17:00:00,278,0,6,Sunday,9,2016
2016-09-18 18:00:00,294,0,6,Sunday,9,2016
2016-09-18 19:00:00,310,0,6,Sunday,9,2016
2016-09-18 20:00:00,326,0,6,Sunday,9,2016
2016-09-18 21:00:00,342,0,6,Sunday,9,2016
2016-09-18 22:00:00,358,0,6,Sunday,9,2016
2016-09-18 23:00:00,374,0,6,Sunday,9,2016
2016-09-19 00:00:00,6,0,0,Monday,9,2016
2016-09-19 01:00:00,22,0,0,Monday,9,2016
2016-09-19 02:00:00,38,0,0,Monday,9,2016
2016-09-19 03:00:00,54,0,0,Monday,9,2016
2016-09-19 04:00:00,70,0,0,Monday,9,2016
2016-09-19 05:00:00,86,0,0,Monday,9,2016
2016-09-19 06:00:00,102,0,0,Monday,9,2016
2016-09-19 07:00:00,118,27,0,Monday,9,2016
2016-09-19 08:00:00,134,27,0,Monday,9,2016
2016-09-19 09:00:00,150,24,0,Monday,9,2016
2016-09-19 10:00:00,166,24,0,Monday,9,2016
2016-09-19 11:00:00,182,20,0,Monday,9,2016
2016-09-19 12:00:00,198,14,0,Monday,9,2016
2016-09-19 13:00:00,214,12,0,Monday,9,2016
2016-09-19 14:00:00,230,18,0,Monday,9,2016
2016-09-19 15:00:00,246,18,0,Monday,9,2016
2016-09-19 16:00:00,262,18,0,Monday,9,2016
2016-09-19 17:00:00,278,14,0,Monday,9,2016
2016-09-19 18:00:00,294,13,0,Monday,9,2016
2016-09-19 19:00:00,310,0,0,Monday,9,2016
2016-09-19 20:00:00,326,0,0,Monday,9,2016
2016-09-19 21:00:00,342,0,0,Monday,9,2016
2016-09-19 22:00:00,358,0,0,Monday,9,2016
2016-09-19 23:00:00,374,0,0,Monday,9,2016
2016-09-20 00:00:00,6,0,1,Tuesday,9,2016
2016-09-20 01:00:00,22,0,1,Tuesday,9,2016
2016-09-20 02:00:00,38,0,1,Tuesday,9,2016
2016-09-20 03:00:00,54,0,1,Tuesday,9,2016
2016-09-20 04:00:00,70,0,1,Tuesday,9,2016
2016-09-20 05:00:00,86,0,1,Tuesday,9,2016
2016-09-20 06:00:00,102,0,1,Tuesday,9,2016
2016-09-20 07:00:00,118,9,1,Tuesday,9,2016
2016-09-20 08:00:00,134,30,1,Tuesday,9,2016
2016-09-20 09:00:00,150,19,1,Tuesday,9,2016
2016-09-20 10:00:00,166,11,1,Tuesday,9,2016
2016-09-20 11:00:00,182,22,1,Tuesday,9,2016
2016-09-20 12:00:00,198,12,1,Tuesday,9,2016
2016-09-20 13:00:00,214,11,1,Tuesday,9,2016
2016-09-20 14:00:00,230,11,1,Tuesday,9,2016
2016-09-20 15:00:00,246,20,1,Tuesday,9,2016
2016-09-20 16:00:00,262,23,1,Tuesday,9,2016
2016-09-20 17:00:00,278,15,1,Tuesday,9,2016
2016-09-20 18:00:00,294,11,1,Tuesday,9,2016
2016-09-20 19:00:00,310,0,1,Tuesday,9,2016
2016-09-20 20:00:00,326,0,1,Tuesday,9,2016
2016-09-20 21:00:00,342,0,1,Tuesday,9,2016
2016-09-20 22:00:00,358,0,1,Tuesday,9,2016
2016-09-20 23:00:00,374,0,1,Tuesday,9,2016
2016-09-21 00:00:00,6,0,2,Wednesday,9,2016
2016-09-21 01:00:00,22,0,2,Wednesday,9,2016
2016-09-21 02:00:00,38,0,2,Wednesday,9,2016
2016-09-21 03:00:00,54,0,2,Wednesday,9,2016
2016-09-21 04:00:00,70,0,2,Wednesday,9,2016
2016-09-21 05:00:00,86,0,2,Wednesday,9,2016
2016-09-21 06:00:00,102,0,2,Wednesday,9,2016
2016-09-21 07:00:00,118,24,2,Wednesday,9,2016
2016-09-21 08:00:00,134,35,2,Wednesday,9,2016
2016-09-21 09:00:00,150,29,2,Wednesday,9,2016
2016-09-21 10:00:00,166,26,2,Wednesday,9,2016
2016-09-21 11:00:00,182,22,2,Wednesday,9,2016
2016-09-21 12:00:00,198,21,2,Wednesday,9,2016
2016-09-21 13:00:00,214,18,2,Wednesday,9,2016
2016-09-21 14:00:00,230,20,2,Wednesday,9,2016
2016-09-21 15:00:00,246,21,2,Wednesday,9,2016
2016-09-21 16:00:00,262,15,2,Wednesday,9,2016
2016-09-21 17:00:00,278,9,2,Wednesday,9,2016
2016-09-21 18:00:00,294,12,2,Wednesday,9,2016
2016-09-21 19:00:00,310,0,2,Wednesday,9,2016
2016-09-21 20:00:00,326,0,2,Wednesday,9,2016
2016-09-21 21:00:00,342,0,2,Wednesday,9,2016
2016-09-21 22:00:00,358,0,2,Wednesday,9,2016
2016-09-21 23:00:00,374,0,2,Wednesday,9,2016
2016-09-22 00:00:00,6,0,3,Thursday,9,2016
2016-09-22 01:00:00,22,0,3,Thursday,9,2016
2016-09-22 02:00:00,38,0,3,Thursday,9,2016
2016-09-22 03:00:00,54,0,3,Thursday,9,2016
2016-09-22 04:00:00,70,0,3,Thursday,9,2016
2016-09-22 05:00:00,86,0,3,Thursday,9,2016
2016-09-22 06:00:00,102,0,3,Thursday,9,2016
2016-09-22 07:00:00,118,18,3,Thursday,9,2016
2016-09-22 08:00:00,134,24,3,Thursday,9,2016
2016-09-22 09:00:00,150,23,3,Thursday,9,2016
2016-09-22 10:00:00,166,30,3,Thursday,9,2016
2016-09-22 11:00:00,182,19,3,Thursday,9,2016
2016-09-22 12:00:00,198,15,3,Thursday,9,2016
2016-09-22 13:00:00,214,8,3,Thursday,9,2016
2016-09-22 14:00:00,230,14,3,Thursday,9,2016
2016-09-22 15:00:00,246,31,3,Thursday,9,2016
2016-09-22 16:00:00,262,14,3,Thursday,9,2016
2016-09-22 17:00:00,278,18,3,Thursday,9,2016
2016-09-22 18:00:00,294,7,3,Thursday,9,2016
2016-09-22 19:00:00,310,0,3,Thursday,9,2016
2016-09-22 20:00:00,326,0,3,Thursday,9,2016
2016-09-22 21:00:00,342,0,3,Thursday,9,2016
2016-09-22 22:00:00,358,0,3,Thursday,9,2016
2016-09-22 23:00:00,374,0,3,Thursday,9,2016
2016-09-23 00:00:00,6,0,4,Friday,9,2016
2016-09-23 01:00:00,22,0,4,Friday,9,2016
2016-09-23 02:00:00,38,0,4,Friday,9,2016
2016-09-23 03:00:00,54,0,4,Friday,9,2016
2016-09-23 04:00:00,70,0,4,Friday,9,2016
2016-09-23 05:00:00,86,0,4,Friday,9,2016
2016-09-23 06:00:00,102,0,4,Friday,9,2016
2016-09-23 07:00:00,118,20,4,Friday,9,2016
2016-09-23 08:00:00,134,36,4,Friday,9,2016
2016-09-23 09:00:00,150,23,4,Friday,9,2016
2016-09-23 10:00:00,166,20,4,Friday,9,2016
2016-09-23 11:00:00,182,21,4,Friday,9,2016
2016-09-23 12:00:00,198,15,4,Friday,9,2016
2016-09-23 13:00:00,214,17,4,Friday,9,2016
2016-09-23 14:00:00,230,22,4,Friday,9,2016
2016-09-23 15:00:00,246,21,4,Friday,9,2016
2016-09-23 16:00:00,262,14,4,Friday,9,2016
2016-09-23 17:00:00,278,16,4,Friday,9,2016
2016-09-23 18:00:00,294,4,4,Friday,9,2016
2016-09-23 19:00:00,310,0,4,Friday,9,2016
2016-09-23 20:00:00,326,0,4,Friday,9,2016
2016-09-23 21:00:00,342,0,4,Friday,9,2016
2016-09-23 22:00:00,358,0,4,Friday,9,2016
2016-09-23 23:00:00,374,0,4,Friday,9,2016
2016-09-24 00:00:00,6,0,5,Saturday,9,2016
2016-09-24 01:00:00,22,0,5,Saturday,9,2016
2016-09-24 02:00:00,38,0,5,Saturday,9,2016
2016-09-24 03:00:00,54,0,5,Saturday,9,2016
2016-09-24 04:00:00,70,0,5,Saturday,9,2016
2016-09-24 05:00:00,86,0,5,Saturday,9,2016
2016-09-24 06:00:00,102,0,5,Saturday,9,2016
2016-09-24 07:00:00,118,7,5,Saturday,9,2016
2016-09-24 08:00:00,134,13,5,Saturday,9,2016
2016-09-24 09:00:00,150,11,5,Saturday,9,2016
2016-09-24 10:00:00,166,13,5,Saturday,9,2016
2016-09-24 11:00:00,182,13,5,Saturday,9,2016
2016-09-24 12:00:00,198,7,5,Saturday,9,2016
2016-09-24 13:00:00,214,4,5,Saturday,9,2016
2016-09-24 14:00:00,230,8,5,Saturday,9,2016
2016-09-24 15:00:00,246,10,5,Saturday,9,2016
2016-09-24 16:00:00,262,0,5,Saturday,9,2016
2016-09-24 17:00:00,278,0,5,Saturday,9,2016
2016-09-24 18:00:00,294,0,5,Saturday,9,2016
2016-09-24 19:00:00,310,0,5,Saturday,9,2016
2016-09-24 20:00:00,326,0,5,Saturday,9,2016
2016-09-24 21:00:00,342,0,5,Saturday,9,2016
2016-09-24 22:00:00,358,0,5,Saturday,9,2016
2016-09-24 23:00:00,374,0,5,Saturday,9,2016
2016-09-25 00:00:00,6,0,6,Sunday,9,2016
2016-09-25 01:00:00,22,0,6,Sunday,9,2016
2016-09-25 02:00:00,38,0,6,Sunday,9,2016
2016-09-25 03:00:00,54,0,6,Sunday,9,2016
2016-09-25 04:00:00,70,0,6,Sunday,9,2016
2016-09-25 05:00:00,86,0,6,Sunday,9,2016
2016-09-25 06:00:00,102,0,6,Sunday,9,2016
2016-09-25 07:00:00,118,0,6,Sunday,9,2016
2016-09-25 08:00:00,134,0,6,Sunday,9,2016
2016-09-25 09:00:00,150,0,6,Sunday,9,2016
2016-09-25 10:00:00,166,0,6,Sunday,9,2016
2016-09-25 11:00:00,182,0,6,Sunday,9,2016
2016-09-25 12:00:00,198,0,6,Sunday,9,2016
2016-09-25 13:00:00,214,0,6,Sunday,9,2016
2016-09-25 14:00:00,230,0,6,Sunday,9,2016
2016-09-25 15:00:00,246,0,6,Sunday,9,2016
2016-09-25 16:00:00,262,0,6,Sunday,9,2016
2016-09-25 17:00:00,278,0,6,Sunday,9,2016
2016-09-25 18:00:00,294,0,6,Sunday,9,2016
2016-09-25 19:00:00,310,0,6,Sunday,9,2016
2016-09-25 20:00:00,326,0,6,Sunday,9,2016
2016-09-25 21:00:00,342,0,6,Sunday,9,2016
2016-09-25 22:00:00,358,0,6,Sunday,9,2016
2016-09-25 23:00:00,374,0,6,Sunday,9,2016
2016-09-26 00:00:00,6,0,0,Monday,9,2016
2016-09-26 01:00:00,22,0,0,Monday,9,2016
2016-09-26 02:00:00,38,0,0,Monday,9,2016
2016-09-26 03:00:00,54,0,0,Monday,9,2016
2016-09-26 04:00:00,70,0,0,Monday,9,2016
2016-09-26 05:00:00,86,0,0,Monday,9,2016
2016-09-26 06:00:00,102,0,0,Monday,9,2016
2016-09-26 07:00:00,118,22,0,Monday,9,2016
2016-09-26 08:00:00,134,28,0,Monday,9,2016
2016-09-26 09:00:00,150,28,0,Monday,9,2016
2016-09-26 10:00:00,166,20,0,Monday,9,2016
2016-09-26 11:00:00,182,21,0,Monday,9,2016
2016-09-26 12:00:00,198,17,0,Monday,9,2016
2016-09-26 13:00:00,214,22,0,Monday,9,2016
2016-09-26 14:00:00,230,20,0,Monday,9,2016
2016-09-26 15:00:00,246,10,0,Monday,9,2016
2016-09-26 16:00:00,262,21,0,Monday,9,2016
2016-09-26 17:00:00,278,20,0,Monday,9,2016
2016-09-26 18:00:00,294,12,0,Monday,9,2016
2016-09-26 19:00:00,310,0,0,Monday,9,2016
2016-09-26 20:00:00,326,0,0,Monday,9,2016
2016-09-26 21:00:00,342,0,0,Monday,9,2016
2016-09-26 22:00:00,358,0,0,Monday,9,2016
2016-09-26 23:00:00,374,0,0,Monday,9,2016
2016-09-27 00:00:00,6,0,1,Tuesday,9,2016
2016-09-27 01:00:00,22,0,1,Tuesday,9,2016
2016-09-27 02:00:00,38,0,1,Tuesday,9,2016
2016-09-27 03:00:00,54,0,1,Tuesday,9,2016
2016-09-27 04:00:00,70,0,1,Tuesday,9,2016
2016-09-27 05:00:00,86,0,1,Tuesday,9,2016
2016-09-27 06:00:00,102,0,1,Tuesday,9,2016
2016-09-27 07:00:00,118,18,1,Tuesday,9,2016
2016-09-27 08:00:00,134,20,1,Tuesday,9,2016
2016-09-27 09:00:00,150,27,1,Tuesday,9,2016
2016-09-27 10:00:00,166,11,1,Tuesday,9,2016
2016-09-27 11:00:00,182,22,1,Tuesday,9,2016
2016-09-27 12:00:00,198,18,1,Tuesday,9,2016
2016-09-27 13:00:00,214,12,1,Tuesday,9,2016
2016-09-27 14:00:00,230,13,1,Tuesday,9,2016
2016-09-27 15:00:00,246,15,1,Tuesday,9,2016
2016-09-27 16:00:00,262,22,1,Tuesday,9,2016
2016-09-27 17:00:00,278,15,1,Tuesday,9,2016
2016-09-27 18:00:00,294,14,1,Tuesday,9,2016
2016-09-27 19:00:00,310,0,1,Tuesday,9,2016
2016-09-27 20:00:00,326,0,1,Tuesday,9,2016
2016-09-27 21:00:00,342,0,1,Tuesday,9,2016
2016-09-27 22:00:00,358,0,1,Tuesday,9,2016
2016-09-27 23:00:00,374,0,1,Tuesday,9,2016
2016-09-28 00:00:00,6,0,2,Wednesday,9,2016
2016-09-28 01:00:00,22,0,2,Wednesday,9,2016
2016-09-28 02:00:00,38,0,2,Wednesday,9,2016
2016-09-28 03:00:00,54,0,2,Wednesday,9,2016
2016-09-28 04:00:00,70,0,2,Wednesday,9,2016
2016-09-28 05:00:00,86,0,2,Wednesday,9,2016
2016-09-28 06:00:00,102,0,2,Wednesday,9,2016
2016-09-28 07:00:00,118,19,2,Wednesday,9,2016
2016-09-28 08:00:00,134,23,2,Wednesday,9,2016
2016-09-28 09:00:00,150,30,2,Wednesday,9,2016
2016-09-28 10:00:00,166,20,2,Wednesday,9,2016
2016-09-28 11:00:00,182,27,2,Wednesday,9,2016
2016-09-28 12:00:00,198,10,2,Wednesday,9,2016
2016-09-28 13:00:00,214,17,2,Wednesday,9,2016
2016-09-28 14:00:00,230,13,2,Wednesday,9,2016
2016-09-28 15:00:00,246,17,2,Wednesday,9,2016
2016-09-28 16:00:00,262,12,2,Wednesday,9,2016
2016-09-28 17:00:00,278,15,2,Wednesday,9,2016
2016-09-28 18:00:00,294,12,2,Wednesday,9,2016
2016-09-28 19:00:00,310,0,2,Wednesday,9,2016
2016-09-28 20:00:00,326,0,2,Wednesday,9,2016
2016-09-28 21:00:00,342,0,2,Wednesday,9,2016
2016-09-28 22:00:00,358,0,2,Wednesday,9,2016
2016-09-28 23:00:00,374,0,2,Wednesday,9,2016
2016-09-29 00:00:00,6,0,3,Thursday,9,2016
2016-09-29 01:00:00,22,0,3,Thursday,9,2016
2016-09-29 02:00:00,38,0,3,Thursday,9,2016
2016-09-29 03:00:00,54,0,3,Thursday,9,2016
2016-09-29 04:00:00,70,0,3,Thursday,9,2016
2016-09-29 05:00:00,86,0,3,Thursday,9,2016
2016-09-29 06:00:00,102,0,3,Thursday,9,2016
2016-09-29 07:00:00,118,15,3,Thursday,9,2016
2016-09-29 08:00:00,134,30,3,Thursday,9,2016
2016-09-29 09:00:00,150,16,3,Thursday,9,2016
2016-09-29 10:00:00,166,22,3,Thursday,9,2016
2016-09-29 11:00:00,182,29,3,Thursday,9,2016
2016-09-29 12:00:00,198,14,3,Thursday,9,2016
2016-09-29 13:00:00,214,22,3,Thursday,9,2016
2016-09-29 14:00:00,230,15,3,Thursday,9,2016
2016-09-29 15:00:00,246,10,3,Thursday,9,2016
2016-09-29 16:00:00,262,22,3,Thursday,9,2016
2016-09-29 17:00:00,278,13,3,Thursday,9,2016
2016-09-29 18:00:00,294,5,3,Thursday,9,2016
2016-09-29 19:00:00,310,0,3,Thursday,9,2016
2016-09-29 20:00:00,326,0,3,Thursday,9,2016
2016-09-29 21:00:00,342,0,3,Thursday,9,2016
2016-09-29 22:00:00,358,0,3,Thursday,9,2016
2016-09-29 23:00:00,374,0,3,Thursday,9,2016
2016-09-30 00:00:00,6,0,4,Friday,9,2016
2016-09-30 01:00:00,22,0,4,Friday,9,2016
2016-09-30 02:00:00,38,0,4,Friday,9,2016
2016-09-30 03:00:00,54,0,4,Friday,9,2016
2016-09-30 04:00:00,70,0,4,Friday,9,2016
2016-09-30 05:00:00,86,0,4,Friday,9,2016
2016-09-30 06:00:00,102,0,4,Friday,9,2016
2016-09-30 07:00:00,118,17,4,Friday,9,2016
2016-09-30 08:00:00,134,20,4,Friday,9,2016
2016-09-30 09:00:00,150,33,4,Friday,9,2016
2016-09-30 10:00:00,166,24,4,Friday,9,2016
2016-09-30 11:00:00,182,24,4,Friday,9,2016
2016-09-30 12:00:00,198,19,4,Friday,9,2016
2016-09-30 13:00:00,214,20,4,Friday,9,2016
2016-09-30 14:00:00,230,14,4,Friday,9,2016
2016-09-30 15:00:00,246,17,4,Friday,9,2016
2016-09-30 16:00:00,262,21,4,Friday,9,2016
2016-09-30 17:00:00,278,6,4,Friday,9,2016
2016-09-30 18:00:00,294,4,4,Friday,9,2016
2016-09-30 19:00:00,310,0,4,Friday,9,2016
2016-09-30 20:00:00,326,0,4,Friday,9,2016
2016-09-30 21:00:00,342,0,4,Friday,9,2016
2016-09-30 22:00:00,358,0,4,Friday,9,2016
2016-09-30 23:00:00,374,0,4,Friday,9,2016
2016-10-01 00:00:00,6,0,5,Saturday,10,2016
2016-10-01 01:00:00,22,0,5,Saturday,10,2016
2016-10-01 02:00:00,38,0,5,Saturday,10,2016
2016-10-01 03:00:00,54,0,5,Saturday,10,2016
2016-10-01 04:00:00,70,0,5,Saturday,10,2016
2016-10-01 05:00:00,86,0,5,Saturday,10,2016
2016-10-01 06:00:00,102,0,5,Saturday,10,2016
2016-10-01 07:00:00,118,6,5,Saturday,10,2016
2016-10-01 08:00:00,134,12,5,Saturday,10,2016
2016-10-01 09:00:00,150,12,5,Saturday,10,2016
2016-10-01 10:00:00,166,15,5,Saturday,10,2016
2016-10-01 11:00:00,182,9,5,Saturday,10,2016
2016-10-01 12:00:00,198,8,5,Saturday,10,2016
2016-10-01 13:00:00,214,6,5,Saturday,10,2016
2016-10-01 14:00:00,230,1,5,Saturday,10,2016
2016-10-01 15:00:00,246,7,5,Saturday,10,2016
2016-10-01 16:00:00,262,0,5,Saturday,10,2016
2016-10-01 17:00:00,278,0,5,Saturday,10,2016
2016-10-01 18:00:00,294,0,5,Saturday,10,2016
2016-10-01 19:00:00,310,0,5,Saturday,10,2016
2016-10-01 20:00:00,326,0,5,Saturday,10,2016
2016-10-01 21:00:00,342,0,5,Saturday,10,2016
2016-10-01 22:00:00,358,0,5,Saturday,10,2016
2016-10-01 23:00:00,374,0,5,Saturday,10,2016
2016-10-02 00:00:00,6,0,6,Sunday,10,2016
2016-10-02 01:00:00,22,0,6,Sunday,10,2016
2016-10-02 02:00:00,38,0,6,Sunday,10,2016
2016-10-02 03:00:00,54,0,6,Sunday,10,2016
2016-10-02 04:00:00,70,0,6,Sunday,10,2016
2016-10-02 05:00:00,86,0,6,Sunday,10,2016
2016-10-02 06:00:00,102,0,6,Sunday,10,2016
2016-10-02 07:00:00,118,0,6,Sunday,10,2016
2016-10-02 08:00:00,134,0,6,Sunday,10,2016
2016-10-02 09:00:00,150,0,6,Sunday,10,2016
