Date,Interval,Calls,day_of_week,#_day_of_week,#_intervals,#_int_in_hour,Calls\hours,Month,Year,dataNorm,dataNorm2,first_diff,first_diff2
2014-09-10,4555,10058,Wednesday,2,95,23.75,423,9,2014,1.0834859420445977,0.5064157646255372,0.05256921253905,0.16622829349300622
2014-09-11,4560,9615,Thursday,3,96,24.0,400,9,2014,1.0357643003339438,0.3471636476930552,-0.04772164171065385,-0.15925211693248198
2014-09-12,4560,10434,Friday,4,96,24.0,434,9,2014,1.1239900894107508,0.7409672610996157,0.088225789076807,0.39380361340656056
2014-09-13,4560,6210,Saturday,5,96,24.0,258,9,2014,0.668964774318647,-0.9212669012605292,-0.45502531509210387,-1.662234162360145
2014-09-14,4560,3751,Sunday,6,96,24.0,156,9,2014,0.4040719594958526,-1.877634449863574,-0.26489281482279436,-0.9563675486030447
2014-09-15,4560,10023,Monday,0,96,24.0,417,9,2014,1.0797156091780675,0.5908628623556542,0.6756436496822149,2.4684973122192284
2014-09-16,4551,9561,Tuesday,1,95,23.75,402,9,2014,1.0299472153398685,0.4094829839608083,-0.04976839383819898,-0.18137987839484593
2014-09-17,4560,9490,Wednesday,2,96,24.0,395,9,2014,1.0222988258106216,0.4215665729642187,-0.007648389529246957,0.012083589003410389
2014-09-18,4560,9419,Thursday,3,96,24.0,392,9,2014,1.0146504362813746,0.4066371886444326,-0.007648389529246957,-0.014929384319786076
2014-09-19,4559,10401,Friday,4,95,23.75,437,9,2014,1.1204352041365937,0.8067643422399613,0.10578476785521906,0.4001271535955287
2014-09-20,4560,6083,Saturday,5,96,24.0,253,9,2014,0.6552838522029516,-0.9264801766554499,-0.4651513519336421,-1.733244518895411
2014-09-21,4470,3385,Sunday,6,95,23.75,142,9,2014,0.3646450500915652,-1.9014121407976363,-0.2906388021113864,-0.9749319641421864
2014-09-22,4551,9396,Monday,0,94,23.5,399,9,2014,1.0121727889690832,0.45076027473108204,0.647527738877518,2.3521724155287185
2014-09-23,4555,8766,Tuesday,1,95,23.75,369,9,2014,0.9443067973715393,0.2530878717791102,-0.06786599159754392,-0.19767240295197186
2014-09-24,4560,9060,Wednesday,2,96,24.0,377,9,2014,0.9759775934503931,0.4009250027430487,0.03167079607885381,0.14783713096393852
2014-09-25,4560,9557,Thursday,3,96,24.0,398,9,2014,1.0295163201551223,0.5916271483391283,0.053538726704729145,0.19070214559607962
2014-09-26,4560,10402,Friday,4,96,24.0,433,9,2014,1.1205429279327803,0.9328896935428999,0.09102660777765803,0.34126254520377153
2014-09-27,4560,6108,Saturday,5,96,24.0,254,9,2014,0.6579769471076161,-0.804308293836765,-0.4625659808251642,-1.7371979873796648
2014-09-28,4371,3595,Sunday,6,94,23.5,152,9,2014,0.3872670472907465,-1.8835426591703048,-0.2707098998168696,-1.07923436533354
2014-09-29,4560,9743,Monday,0,96,24.0,405,9,2014,1.0495529462458257,0.6423807670527694,0.6622858989550793,2.5259234262230743
2014-09-30,4560,9320,Tuesday,1,96,24.0,388,9,2014,1.0039857804589034,0.4310503688706286,-0.045567165786922326,-0.21133039818214078
2014-10-01,4551,9188,Wednesday,2,95,23.75,386,10,2014,0.9897662393622751,0.3691158837353256,-0.014219541096628263,-0.061934485135302975
2014-10-02,4560,9461,Thursday,3,96,24.0,394,10,2014,1.019174835721211,0.48639128295206635,0.02940859635893578,0.11727539921674074
2014-10-03,4560,10184,Friday,4,96,24.0,424,10,2014,1.0970591403641063,0.8015422199006297,0.07788430464289542,0.31515093694856333
2014-10-04,4560,6271,Saturday,5,96,24.0,261,10,2014,0.6755359258860282,-0.819553889198209,-0.42152321447807817,-1.6210961090988387
2014-10-05,4560,3684,Sunday,6,96,24.0,153,10,2014,0.3968544651513519,-1.9178573221351694,-0.27868146073467626,-1.0983034329369603
2014-10-06,4558,9171,Monday,0,95,23.75,386,10,2014,0.9879349348271033,0.42260573769082255,0.5910804696757513,2.340463059825992
2014-10-07,4555,9040,Tuesday,1,95,23.75,380,10,2014,0.9738231175266616,0.3870675122600014,-0.014111817300441643,-0.035538225430821135
2014-10-08,4559,8658,Wednesday,2,95,23.75,364,10,2014,0.932672627383389,0.25844249814535813,-0.041150490143272656,-0.12862501411464328
2014-10-09,4560,8963,Thursday,3,96,24.0,373,10,2014,0.9655283852202952,0.43108339553164976,0.032855757836906196,0.17264089738629163
2014-10-10,4560,9852,Friday,4,96,24.0,410,10,2014,1.0612948400301627,0.8682283062982372,0.09576645480986756,0.43714491076658746
2014-10-11,4560,5695,Saturday,5,96,24.0,237,10,2014,0.6134870192825596,-0.9542749926556653,-0.44780782074760317,-1.8225032989539025
2014-10-12,4466,3371,Sunday,6,95,23.75,141,10,2014,0.36313691694495315,-1.8761727944238809,-0.2503501023376064,-0.9218978017682156
2014-10-13,4560,9017,Monday,0,96,24.0,375,10,2014,0.9713454702143703,0.516325143395967,0.6082085532694173,2.392497937819848
2014-10-14,4558,8306,Tuesday,1,94,23.5,353,10,2014,0.8947538511257137,0.264732257642835,-0.07659161908865664,-0.25159288575313205
2014-10-15,4550,8552,Wednesday,2,94,23.5,363,10,2014,0.9212539049876117,0.37895404618662043,0.02650005386189802,0.11422178854378545
2014-10-16,4560,8750,Thursday,3,96,24.0,364,10,2014,0.9425832166325542,0.4820231960460641,0.02132931164494245,0.10306914985944365
2014-10-17,4560,9248,Friday,4,96,24.0,385,10,2014,0.9962296671334698,0.7671656061152756,0.053646450500915654,0.28514241006921154
2014-10-18,4560,5406,Saturday,5,96,24.0,225,10,2014,0.5823548421846386,-0.9443831169800406,-0.4138748249488312,-1.7115487230953161
2014-10-19,4560,3289,Sunday,6,96,24.0,137,10,2014,0.35430356565765375,-1.8631177667819396,-0.22805127652698487,-0.918734649801899
2014-10-20,4552,9076,Monday,0,95,23.75,382,10,2014,0.9777011741893784,0.6856625143870695,0.6233976085317247,2.5487802811690092
2014-10-21,4560,8423,Tuesday,1,96,24.0,350,10,2014,0.9073575352795432,0.3896683861712694,-0.0703436389098352,-0.29599412821580007
2014-10-22,4555,8463,Wednesday,2,95,23.75,356,10,2014,0.9116664871270064,0.41395532270387536,0.0043089518474631605,0.02428693653260594
2014-10-23,4560,8115,Thursday,3,96,24.0,338,10,2014,0.8741786060540774,0.3068231309775924,-0.037487881072929,-0.10713219172628297
2014-10-24,4552,9382,Friday,4,94,23.5,399,10,2014,1.0106646558224712,0.8597088610240657,0.13648604976839385,0.5528857300464733
2014-10-25,4560,5620,Saturday,5,96,24.0,234,10,2014,0.6054077345685662,-0.8400980524730655,-0.405256921253905,-1.6998069134971312
2014-10-26,4538,3238,Sunday,6,92,23.0,140,10,2014,0.3488096520521383,-1.898212928757639,-0.2565980825164279,-1.0581148762845736
2014-10-27,4555,8897,Monday,0,94,23.5,378,10,2014,0.9584186146719811,0.6552275111354267,0.6096089626198428,2.5534404398930657
2014-10-28,4549,8484,Tuesday,1,94,23.5,361,10,2014,0.9139286868469245,0.463529876728104,-0.04448992782505656,-0.19169763440732268
2014-10-29,4545,8577,Wednesday,2,94,23.5,364,10,2014,0.9239469998922762,0.4961328683132524,0.010018313045351723,0.0326029915851484
2014-10-30,4560,8440,Thursday,3,96,24.0,351,10,2014,0.9091888398147151,0.41018807663966145,-0.014758160077561144,-0.08594479167359093
2014-10-31,4560,9883,Friday,4,96,24.0,411,10,2014,1.0646342777119466,0.9879854075577771,0.15544543789723153,0.5777973309181157
2014-11-01,4560,5407,Saturday,5,96,24.0,225,11,2014,0.5824625659808251,-0.9161693496047029,-0.4821717117311215,-1.90415475716248
2014-11-02,4560,3620,Sunday,6,96,24.0,150,11,2014,0.389960142195411,-1.7872906525959478,-0.19250242378541416,-0.8711213029912449
2014-11-03,4551,9103,Monday,0,95,23.75,383,11,2014,0.980609716686416,0.6462232129519201,0.5906495744910051,2.4335138655478676
2014-11-04,4560,9283,Tuesday,1,96,24.0,386,11,2014,1.0,0.6554571146565873,0.019390283313583945,0.009233901704667202
2014-11-05,4557,8838,Wednesday,2,95,23.75,372,11,2014,0.9520629106969729,0.44471580908080194,-0.04793708930302709,-0.21074130557578535
2014-11-06,4560,8927,Thursday,3,96,24.0,371,11,2014,0.9616503285575784,0.4474035334888581,0.009587417860605463,0.002687724408056147
2014-11-07,4560,9875,Friday,4,96,24.0,411,11,2014,1.0637724873424539,0.8479899926890506,0.10212215878487552,0.40058645920019254
2014-11-08,4560,5532,Saturday,5,96,24.0,230,11,2014,0.5959280405041474,-1.0004878596784925,-0.4678444468383065,-1.8484778523675431
2014-11-09,4560,3041,Sunday,6,96,24.0,126,11,2014,0.32758806420338255,-1.8825207593337483,-0.26833997630076484,-0.8820328996552558
2014-11-10,4553,8529,Monday,0,95,23.75,359,11,2014,0.9187762576753205,0.32607588488173,0.5911881934719379,2.2085966442154783
2014-11-11,4542,8196,Tuesday,1,94,23.5,348,11,2014,0.8829042335451901,0.26324865268114495,-0.03587202413013035,-0.06282723220058506
2014-11-12,4553,8851,Wednesday,2,95,23.75,372,11,2014,0.9534633200473984,0.5344342951170765,0.07055908650220832,0.2711856424359316
2014-11-13,4560,8273,Thursday,3,96,24.0,344,11,2014,0.8911989658515566,0.34014196133061597,-0.062264354195841864,-0.19429233378646055
2014-11-14,4560,9598,Friday,4,96,24.0,399,11,2014,1.033932995798772,0.9368308750501866,0.1427340299472154,0.5966889137195706
2014-11-15,4560,5868,Saturday,5,96,24.0,244,11,2014,0.6321232360228375,-0.7099569711048288,-0.40180975977593447,-1.6467878461550154
2014-11-16,4560,3458,Sunday,6,96,24.0,144,11,2014,0.37250888721318537,-1.911168592024256,-0.2596143488096521,-1.2012116209194272
2014-11-17,4557,8450,Monday,0,95,23.75,355,11,2014,0.9102660777765809,0.4331120714497015,0.5377571905633955,2.3442806634739575
2014-11-18,4537,7934,Tuesday,1,93,23.25,341,11,2014,0.8546805989443068,0.2094961549570447,-0.05558547883227405,-0.22361591649265677
2014-11-19,4560,8097,Wednesday,2,96,24.0,337,11,2014,0.872239577722719,0.3475652755707259,0.01755897877841217,0.1380691206136812
2014-11-20,4560,7993,Thursday,3,96,24.0,333,11,2014,0.8610363029193149,0.3191571147053888,-0.011203274803404106,-0.028408160865337095
2014-11-21,4560,9471,Friday,4,96,24.0,394,11,2014,1.0202520736830767,1.0653131427335285,0.1592157707637618,0.7461560280281396
2014-11-22,4560,5806,Saturday,5,96,24.0,241,11,2014,0.6254443606592697,-0.7463672454018742,-0.394807713023807,-1.8116803881354027
2014-11-23,4560,3295,Sunday,6,96,24.0,137,11,2014,0.35494990843477325,-1.9267365592087642,-0.2704944522244964,-1.18036931380689
2014-11-24,4460,8054,Monday,0,93,23.25,346,11,2014,0.8676074544866961,0.40053775359451393,0.5126575460519228,2.327274312803278
2014-11-25,4560,7934,Tuesday,1,96,24.0,330,11,2014,0.8546805989443068,0.341799675204257,-0.01292685554238926,-0.05873807839025691
2014-11-26,4558,8278,Wednesday,2,95,23.75,348,11,2014,0.8917375848324895,0.49418335989591056,0.037056985888182736,0.15238368469165353
2014-11-27,4560,8299,Thursday,3,96,24.0,345,11,2014,0.8939997845524076,0.47819267628248496,0.0022621997199180344,-0.015990683613425594
2014-11-28,4550,9351,Friday,4,95,23.75,393,11,2014,1.0073252181406873,1.0025485093777324,0.11332543358827973,0.5243558330952475
2014-11-29,4560,5948,Saturday,5,96,24.0,247,11,2014,0.6407411397177637,-0.6664846332348474,-0.3665840784229236,-1.6690331426125797
2014-11-30,4560,3586,Sunday,6,96,24.0,149,11,2014,0.3862975331250673,-1.9336172907875169,-0.2544436065926964,-1.2671326575526694
2014-12-01,4553,8618,Monday,0,95,23.75,362,12,2014,0.9283636755359259,0.5961720569744545,0.5420661424108586,2.5297893477619713
2014-12-02,4560,8321,Tuesday,1,96,24.0,346,12,2014,0.8963697080685123,0.4148104536168067,-0.031993967467413564,-0.18136160335764784
2014-12-03,4558,8545,Wednesday,2,95,23.75,359,12,2014,0.9204998384143057,0.5021514580281904,0.024130130345793366,0.0873410044113837
2014-12-04,4560,8956,Thursday,3,96,24.0,373,12,2014,0.9647743186469891,0.640450437372876,0.04427448023268343,0.1382989793446856
2014-12-05,4560,10441,Friday,4,96,24.0,435,12,2014,1.124744155984057,1.173708674855184,0.15996983733706782,0.5332582374823079
2014-12-06,4560,5655,Saturday,5,96,24.0,235,12,2014,0.6091780674350964,-0.8973809038304319,-0.5155660885489606,-2.0710895786856156
2014-12-07,4560,4051,Sunday,6,96,24.0,168,12,2014,0.43638909835182593,-1.7204299630211488,-0.17278896908327046,-0.8230490591907169
2014-12-08,4554,9469,Monday,0,94,23.5,402,12,2014,1.0200366260907034,0.6873962282981355,0.5836475277388775,2.4078261913192844
2014-12-09,4556,9279,Tuesday,1,95,23.75,390,12,2014,0.9995691048152537,0.529042255308391,-0.020467521275449707,-0.15835397298974452
2014-12-10,4555,10049,Wednesday,2,95,23.75,423,12,2014,1.0825164278789186,0.7313753483661315,0.08294732306366481,0.2023330930577405
2014-12-11,4560,10787,Thursday,3,96,24.0,449,12,2014,1.1620165894646128,0.8641254191245402,0.07950016158569428,0.13275007075840872
2014-12-12,4560,12189,Friday,4,96,24.0,507,12,2014,1.3130453517181946,1.178647605317888,0.15102876225358175,0.3145221861933478
2014-12-13,4560,7036,Saturday,5,96,24.0,293,12,2014,0.7579446299687601,-0.7252554218179389,-0.5551007217494345,-1.903903027135827
2014-12-14,4560,4700,Sunday,6,96,24.0,195,12,2014,0.5063018420769148,-1.7591634515627186,-0.25164278789184535,-1.0339080297447798
2014-12-15,4559,10301,Monday,0,95,23.75,433,12,2014,1.109662824517936,0.43897286587009376,0.6033609824410213,2.1981363174328123
2014-12-16,4560,9424,Tuesday,1,96,24.0,392,12,2014,1.0151890552623075,0.08372263028344241,-0.09447376925562856,-0.35525023558665136
2014-12-17,4533,10595,Wednesday,2,93,23.25,455,12,2014,1.1413336205967899,0.5082642750847354,0.12614456533448237,0.42454164480129297
2014-12-18,4560,10451,Thursday,3,96,24.0,435,12,2014,1.1258213939459227,0.47637472573047235,-0.015512226650867156,-0.031889549354263025
2014-12-19,4560,10748,Friday,4,96,24.0,447,12,2014,1.1578153614133362,0.7421148028548753,0.03199396746741345,0.26574007712440295
2014-12-20,4560,6329,Saturday,5,96,24.0,263,12,2014,0.6817839060648497,-1.076516491907847,-0.47603145534848645,-1.8186312947627221
2014-12-21,4560,4297,Sunday,6,96,24.0,179,12,2014,0.462889152213724,-1.8031208637550669,-0.21889475385112572,-0.7266043718472199
2014-12-22,4560,9830,Monday,0,96,24.0,409,12,2014,1.058924916514058,0.4073649523388096,0.596035764300334,2.2104858160938763
2014-12-23,4560,8126,Tuesday,1,96,24.0,338,12,2014,0.8753635678121297,-0.19985301256712265,-0.1835613487019283,-0.6072179649059323
2014-12-24,4560,4108,Wednesday,2,96,24.0,171,12,2014,0.44252935473446087,-1.2702132134477486,-0.4328342130776688,-1.070360200880626
2014-12-25,4560,2936,Thursday,3,96,24.0,122,12,2014,0.3162770656037919,-1.218662371832823,-0.126252289130669,0.05155084161492551
2014-12-26,4560,3688,Friday,4,96,24.0,153,12,2014,0.39728536033609824,-0.7517271453714885,0.08100829473230636,0.46693522646133456
2014-12-27,4560,4847,Saturday,5,96,24.0,201,12,2014,0.5221372401163417,-0.21800059529807925,0.12485187978024342,0.5337265500734093
2014-12-28,4560,2915,Sunday,6,96,24.0,121,12,2014,0.31401486588387373,-0.8469289409157882,-0.20812237423246793,-0.6289283456177089
2014-12-29,4560,7947,Monday,0,96,24.0,331,12,2014,0.8560810082947323,1.3551751915158092,0.5420661424108586,2.2021041324315975
2014-12-30,4560,7141,Tuesday,1,96,24.0,297,12,2014,0.7692556285683507,1.1686447781951483,-0.0868253797263816,-0.1865304133206609
2014-12-31,4560,9453,Wednesday,2,96,24.0,393,12,2014,1.0183130453517182,1.4844058698304068,0.24905741678336746,0.31576109163525845
2015-01-01,4560,5474,Thursday,3,96,24.0,228,1,2015,0.7431441759435243,-0.19042212362158822,-0.27516886940819385,-1.674827993451995
2015-01-02,4560,7375,Friday,4,96,24.0,307,1,2015,1.001221830029867,0.4234676264213544,0.25807765408634264,0.6138897500429426
2015-01-03,4560,4190,Saturday,5,96,24.0,174,1,2015,0.5688297583491718,-0.9517632832363654,-0.43239207168069516,-1.3752309096577198
2015-01-04,4560,2799,Sunday,6,96,24.0,116,1,2015,0.3799891392886234,-1.5357052894225556,-0.18884061906054844,-0.5839420061861902
2015-01-05,4546,7867,Monday,0,94,23.5,334,1,2015,1.0680152049959273,0.6699419064464105,0.6880260657073038,2.2056471958689663
2015-01-06,4560,2645,Tuesday,1,96,24.0,110,1,2015,0.3590822698886777,-1.1540531508442398,-0.7089329351072495,-1.8239950572906503
2015-01-07,4557,8435,Wednesday,2,95,23.75,355,1,2015,1.145126255769753,1.2003365537220374,0.7860439858810753,2.354389704566277
2015-01-08,4560,7487,Thursday,3,96,24.0,311,1,2015,1.0164268259571,0.6583371673879492,-0.12869942981265292,-0.5419993863340882
2015-01-09,4539,8500,Friday,4,93,23.25,365,1,2015,1.1539505837632364,0.9417674310217833,0.13752375780613635,0.28343026363383406
2015-01-10,4560,4336,Saturday,5,96,24.0,180,1,2015,0.588650556611458,-0.6315563397420728,-0.5653000271517784,-1.573323770763856
2015-01-11,4560,2911,Sunday,6,96,24.0,121,1,2015,0.3951941352158566,-1.1852585105406968,-0.19345642139560143,-0.5537021707986239
2015-01-12,4450,7956,Monday,0,92,23.0,345,1,2015,1.0800977464023893,0.7266884308715392,0.6849036111865328,1.911946941412236
2015-01-13,4554,7789,Tuesday,1,94,23.5,331,1,2015,1.057426011403747,0.45769741501001554,-0.02267173499864228,-0.2689910158615237
2015-01-14,4551,7861,Wednesday,2,95,23.75,330,1,2015,1.0672006516426826,0.5422275963767075,0.009774640238935595,0.08453018136669194
2015-01-15,4555,7680,Thursday,3,95,23.75,323,1,2015,1.042628292153136,0.4428503402928106,-0.024572359489546614,-0.09937725608389686
2015-01-16,4560,8666,Friday,4,96,24.0,361,1,2015,1.1764865598696714,0.8768033714767117,0.13385826771653542,0.4339530311839011
2015-01-17,4560,4765,Saturday,5,96,24.0,198,1,2015,0.6468911213684496,-0.9618714991556157,-0.5295954385012218,-1.8386748706323273
2015-01-18,4560,2988,Sunday,6,96,24.0,124,1,2015,0.4056475699158295,-1.8255737378215673,-0.2412435514526201,-0.8637022386659516
2015-01-19,4555,7937,Monday,0,95,23.75,334,1,2015,1.077518327450448,0.5369550618103186,0.6718707575346186,2.362528799631886
2015-01-20,4457,7622,Tuesday,1,94,23.5,324,1,2015,1.0347542764051045,0.4002642107725797,-0.04276405104534353,-0.13669085103773893
2015-01-21,4560,7528,Wednesday,2,96,24.0,313,1,2015,1.0219929405376051,0.382549582705629,-0.01276133586749939,-0.017714628066950677
2015-01-22,4560,7328,Thursday,3,96,24.0,305,1,2015,0.9948411620961173,0.31322909709316976,-0.02715177844148786,-0.06932048561245924
2015-01-23,4560,8210,Friday,4,96,24.0,342,1,2015,1.114580505023079,0.8054037807202752,0.11973934292696176,0.4921746836271054
2015-01-24,4560,4648,Saturday,5,96,24.0,193,1,2015,0.6310073309801792,-0.9871332670706612,-0.4835731740428998,-1.7925370477909364
2015-01-25,4560,3003,Sunday,6,96,24.0,125,1,2015,0.4076839532989411,-1.8205715077427946,-0.22332337768123817,-0.8334382406721335
2015-01-26,4468,7886,Monday,0,94,23.5,335,1,2015,1.0705946239478685,0.6489647005223058,0.6629106706489274,2.4695362082651005
2015-01-27,4554,7473,Tuesday,1,95,23.75,314,1,2015,1.014526201466196,0.453501569733792,-0.05606842248167254,-0.1954631307885138
2015-01-28,4546,7670,Wednesday,2,94,23.5,326,1,2015,1.0412707032310617,0.5401491549774867,0.026744501764865758,0.0866475852436947
2015-01-29,4467,7542,Thursday,3,95,23.75,317,1,2015,1.0238935650285095,0.4565131970279279,-0.017377138202552267,-0.0836359579495588
2015-01-30,4560,9006,Friday,4,96,24.0,375,1,2015,1.2226445832202009,1.068243822981773,0.1987510181916914,0.6117306259538451
2015-01-31,4560,5166,Saturday,5,96,24.0,215,1,2015,0.7013304371436329,-0.8124949626896488,-0.521314146076568,-1.8807387856714217
2015-02-01,4560,3298,Sunday,6,96,24.0,137,2,2015,0.44773282650013574,-1.832329721470262,-0.2535976106434971,-1.0198347587806134
2015-02-02,4555,8250,Monday,0,95,23.75,347,2,2015,1.1200108607113766,0.6735510565897703,0.6722780342112409,2.5058807780600323
2015-02-03,4560,8063,Tuesday,1,96,24.0,335,2,2015,1.0946239478685853,0.5261065996284653,-0.025386912842791265,-0.14744445696130504
2015-02-04,4559,7884,Wednesday,2,95,23.75,331,2,2015,1.0703231061634537,0.4196713742894394,-0.02430084170513158,-0.10643522533902589
2015-02-05,4551,8072,Thursday,3,95,23.75,339,2,2015,1.0958457778984523,0.4675280299617518,0.02552267173499856,0.0478566556723124
2015-02-06,4560,8556,Friday,4,96,24.0,356,2,2015,1.1615530817268531,0.7557736698747676,0.06570730382840084,0.28824563991301577
2015-02-07,4560,5024,Saturday,5,96,24.0,209,2,2015,0.6820526744501765,-0.9852364913797127,-0.47950040727667664,-1.7410101612544802
2015-02-08,4560,3306,Sunday,6,96,24.0,137,2,2015,0.44881889763779526,-1.8356070276130285,-0.23323377681238122,-0.8503705362333158
2015-02-09,4560,8214,Monday,0,96,24.0,342,2,2015,1.1151235405919089,0.5923162893380595,0.6663046429541136,2.427923316951088
2015-02-10,4551,7817,Tuesday,1,95,23.75,329,2,2015,1.0612272603855553,0.4172154795490256,-0.05389628020635362,-0.17510080978903386
2015-02-11,4560,8152,Wednesday,2,96,24.0,339,2,2015,1.1067064892750476,0.5591426086764503,0.045479228889492296,0.14192712912742467
2015-02-12,4559,7823,Thursday,3,95,23.75,329,2,2015,1.0620418137388,0.418210047275979,-0.044664675536247644,-0.14093256140047128
2015-02-13,4560,8867,Friday,4,96,24.0,369,2,2015,1.2037740972033668,0.8972843206291751,0.1417322834645669,0.4790742733531961
2015-02-14,4560,5781,Saturday,5,96,24.0,240,2,2015,0.7848221558512083,-0.6982739905055851,-0.4189519413521585,-1.5955583111347602
2015-02-15,4467,3139,Sunday,6,95,23.75,132,2,2015,0.42614716263915287,-1.9898453507093001,-0.3586749932120554,-1.291571360203715
2015-02-16,4553,7655,Monday,0,95,23.75,322,2,2015,1.0392343198479501,0.31766280021517546,0.6130871572087973,2.3075081509244755
2015-02-17,4552,6985,Tuesday,1,95,23.75,294,2,2015,0.9482758620689655,0.036563404904462526,-0.09095845777898459,-0.28109939531071293
2015-02-18,4549,7128,Wednesday,2,94,23.5,303,2,2015,0.9676893836546294,0.19401031493074758,0.019413521585663895,0.15744691002628505
2015-02-19,4545,6863,Thursday,3,94,23.5,292,2,2015,0.9317132772196579,0.12897221880709245,-0.03597610643497151,-0.06503809612365513
2015-02-20,4560,7934,Friday,4,96,24.0,330,2,2015,1.0771110507738257,0.8804175393591973,0.14539777355416783,0.7514453205521049
2015-02-21,4560,4770,Saturday,5,96,24.0,198,2,2015,0.6475699158294869,-0.9069015691500165,-0.4295411349443389,-1.7873191085092137
2015-02-22,4560,2884,Sunday,6,96,24.0,120,2,2015,0.3915286451262558,-1.88100449560307,-0.25604127070323107,-0.9741029264530535
2015-02-23,4543,7549,Monday,0,94,23.5,321,2,2015,1.0248438772739614,0.6880660877136128,0.6333152321477056,2.569070583316683
2015-02-24,4547,6946,Tuesday,1,94,23.5,295,2,2015,0.9429812652728754,0.3589300000074459,-0.08186261200108602,-0.32913608770616687
2015-02-25,4546,7222,Wednesday,2,94,23.5,307,2,2015,0.9804507195221287,0.5018974644734714,0.0374694542492533,0.14296746446602548
2015-02-26,4371,7028,Thursday,3,94,23.5,299,2,2015,0.9541134944338854,0.380229975509124,-0.02633722508824332,-0.12166748896434737
2015-02-27,4560,7923,Friday,4,96,24.0,330,2,2015,1.075617702959544,0.8717044869071073,0.12150420852565857,0.4914745113979833
2015-02-28,4560,4803,Saturday,5,96,24.0,200,2,2015,0.6520499592723323,-0.8421642241153199,-0.4235677436872116,-1.7138687110224273
2015-03-01,4560,3020,Sunday,6,96,24.0,125,3,2015,0.4099918544664676,-1.8761169288013912,-0.24205810480586476,-1.0339527046860715
2015-03-02,4541,7677,Monday,0,94,23.5,326,3,2015,1.0422210154765137,0.7266451816640471,0.6322291610100461,2.6027621104654384
2015-03-03,4560,7517,Tuesday,1,96,24.0,313,3,2015,1.0204995927233234,0.5781035072338768,-0.021721422753190334,-0.1485416744301703
2015-03-04,4547,7508,Wednesday,2,94,23.5,319,3,2015,1.0192777626934564,0.5441469533615315,-0.001221830029866977,-0.03395655387234531
2015-03-05,4560,7352,Thursday,3,96,24.0,306,3,2015,0.9980993755090959,0.4308274034745913,-0.021178387184360492,-0.11331954988694021
2015-03-06,4560,7999,Friday,4,95,23.75,336,3,2015,1.0859353787673092,0.7656666132698807,0.08783600325821328,0.3348392097952894
2015-03-07,4560,4940,Saturday,5,96,24.0,205,3,2015,0.6706489275047516,-0.8748003400891647,-0.4152864512625576,-1.6404669533590455
2015-03-08,4375,3141,Sunday,6,94,23.5,133,3,2015,0.42641868042356773,-1.8862209088472626,-0.24423024708118385,-1.0114205687580977
2015-03-09,4550,8007,Monday,0,95,23.75,337,3,2015,1.0870214499049689,0.734048792994184,0.6606027694814012,2.6202697018414467
2015-03-10,4540,7442,Tuesday,1,91,22.75,327,3,2015,1.0103176758077654,0.4382421416870906,-0.07670377409720341,-0.29580665130709344
2015-03-11,4560,7397,Wednesday,2,96,24.0,308,3,2015,1.0042085256584306,0.42446800485151515,-0.006109150149334885,-0.013774136835575435
2015-03-12,4546,7372,Thursday,3,95,23.75,310,3,2015,1.0008145533532447,0.40912335760299123,-0.0033939723051858994,-0.015344647248523913
2015-03-13,4560,8660,Friday,4,96,24.0,360,3,2015,1.1756720065164268,1.0011045097443079,0.17485745316318213,0.5919811521413166
2015-03-14,4560,5265,Saturday,5,96,24.0,219,3,2015,0.7147705674721694,-0.782647214712196,-0.4609014390442574,-1.7837517244565038
2015-03-15,4560,3215,Sunday,6,96,24.0,133,3,2015,0.43646483844691825,-1.88826363763282,-0.27830572902525114,-1.1056164229206238
2015-03-16,4554,8160,Monday,0,94,23.5,347,3,2015,1.107792560412707,0.7232784603810357,0.6713277219657887,2.6115420980138557
2015-03-17,4556,7666,Tuesday,1,95,23.75,322,3,2015,1.040727667662232,0.442699616473654,-0.06706489275047511,-0.2805788439073817
2015-03-18,4541,7923,Wednesday,2,94,23.5,337,3,2015,1.075617702959544,0.5277212185832423,0.03489003529731205,0.08502160210958826
2015-03-19,4560,7676,Thursday,3,96,24.0,319,3,2015,1.0420852565843062,0.37567985176783125,-0.03353244637523778,-0.15204136681541103
2015-03-20,4560,8073,Friday,4,96,24.0,336,3,2015,1.0959815367906598,0.6449129459957119,0.05389628020635362,0.26923309422788066
2015-03-21,4560,5156,Saturday,5,96,24.0,214,3,2015,0.6999728482215585,-0.8827782437562711,-0.3960086885691013,-1.527691189751983
2015-03-22,4373,2933,Sunday,6,94,23.5,124,3,2015,0.3981808308444203,-1.936408072530981,-0.3017920173771382,-1.0536298287747097
2015-03-23,2345,6377,Monday,0,65,16.25,392,3,2015,0.8657344556068423,-0.08736529982323739,0.46755362476242196,1.8490427727077434
2015-03-24,4542,7733,Tuesday,1,93,23.25,332,3,2015,1.0498235134401304,0.6172483862137769,0.1840890578332881,0.7046136860370142
2015-03-25,4560,7480,Wednesday,2,96,24.0,311,3,2015,1.0154765137116482,0.5308208052959962,-0.03434699972848221,-0.08642758091778069
2015-03-26,4560,7539,Thursday,3,96,24.0,314,3,2015,1.0234862883518872,0.5772232385368811,0.008009774640238998,0.04640243324088489
