Date,Interval,Calls,#_day_of_week,day_of_week,Month,Year
2018-03-29 14:00:00,230,1,3,Thursday,3,2018
2018-03-29 15:00:00,246,0,3,Thursday,3,2018
2018-03-29 16:00:00,262,0,3,Thursday,3,2018
2018-03-29 17:00:00,278,0,3,Thursday,3,2018
2018-03-29 18:00:00,294,0,3,Thursday,3,2018
2018-03-29 19:00:00,310,0,3,Thursday,3,2018
2018-03-29 20:00:00,326,0,3,Thursday,3,2018
2018-03-29 21:00:00,342,0,3,Thursday,3,2018
2018-03-29 22:00:00,358,0,3,Thursday,3,2018
2018-03-29 23:00:00,374,0,3,Thursday,3,2018
2018-03-30 00:00:00,6,0,4,Friday,3,2018
2018-03-30 01:00:00,22,0,4,Friday,3,2018
2018-03-30 02:00:00,38,0,4,Friday,3,2018
2018-03-30 03:00:00,54,0,4,Friday,3,2018
2018-03-30 04:00:00,70,0,4,Friday,3,2018
2018-03-30 05:00:00,86,0,4,Friday,3,2018
2018-03-30 06:00:00,102,0,4,Friday,3,2018
2018-03-30 07:00:00,118,0,4,Friday,3,2018
2018-03-30 08:00:00,134,0,4,Friday,3,2018
2018-03-30 09:00:00,150,0,4,Friday,3,2018
2018-03-30 10:00:00,166,0,4,Friday,3,2018
2018-03-30 11:00:00,182,0,4,Friday,3,2018
2018-03-30 12:00:00,198,0,4,Friday,3,2018
2018-03-30 13:00:00,214,0,4,Friday,3,2018
2018-03-30 14:00:00,230,0,4,Friday,3,2018
2018-03-30 15:00:00,246,0,4,Friday,3,2018
2018-03-30 16:00:00,262,0,4,Friday,3,2018
2018-03-30 17:00:00,278,0,4,Friday,3,2018
2018-03-30 18:00:00,294,0,4,Friday,3,2018
2018-03-30 19:00:00,310,0,4,Friday,3,2018
2018-03-30 20:00:00,326,0,4,Friday,3,2018
2018-03-30 21:00:00,342,0,4,Friday,3,2018
2018-03-30 22:00:00,358,0,4,Friday,3,2018
2018-03-30 23:00:00,374,0,4,Friday,3,2018
2018-03-31 00:00:00,6,0,5,Saturday,3,2018
2018-03-31 01:00:00,22,0,5,Saturday,3,2018
2018-03-31 02:00:00,38,0,5,Saturday,3,2018
2018-03-31 03:00:00,54,0,5,Saturday,3,2018
2018-03-31 04:00:00,70,0,5,Saturday,3,2018
2018-03-31 05:00:00,86,0,5,Saturday,3,2018
2018-03-31 06:00:00,102,0,5,Saturday,3,2018
2018-03-31 07:00:00,118,0,5,Saturday,3,2018
2018-03-31 08:00:00,134,0,5,Saturday,3,2018
2018-03-31 09:00:00,150,0,5,Saturday,3,2018
2018-03-31 10:00:00,166,0,5,Saturday,3,2018
2018-03-31 11:00:00,182,0,5,Saturday,3,2018
2018-03-31 12:00:00,198,0,5,Saturday,3,2018
2018-03-31 13:00:00,214,0,5,Saturday,3,2018
2018-03-31 14:00:00,230,0,5,Saturday,3,2018
2018-03-31 15:00:00,246,0,5,Saturday,3,2018
2018-03-31 16:00:00,262,0,5,Saturday,3,2018
2018-03-31 17:00:00,278,0,5,Saturday,3,2018
2018-03-31 18:00:00,294,0,5,Saturday,3,2018
2018-03-31 19:00:00,310,0,5,Saturday,3,2018
2018-03-31 20:00:00,326,0,5,Saturday,3,2018
2018-03-31 21:00:00,342,0,5,Saturday,3,2018
2018-03-31 22:00:00,358,0,5,Saturday,3,2018
2018-03-31 23:00:00,374,0,5,Saturday,3,2018
2018-04-01 00:00:00,6,0,6,Sunday,4,2018
2018-04-01 01:00:00,22,0,6,Sunday,4,2018
2018-04-01 02:00:00,38,0,6,Sunday,4,2018
2018-04-01 03:00:00,54,0,6,Sunday,4,2018
2018-04-01 04:00:00,70,0,6,Sunday,4,2018
2018-04-01 05:00:00,86,0,6,Sunday,4,2018
2018-04-01 06:00:00,102,0,6,Sunday,4,2018
2018-04-01 07:00:00,118,0,6,Sunday,4,2018
2018-04-01 08:00:00,134,0,6,Sunday,4,2018
2018-04-01 09:00:00,150,0,6,Sunday,4,2018
2018-04-01 10:00:00,166,0,6,Sunday,4,2018
2018-04-01 11:00:00,182,0,6,Sunday,4,2018
2018-04-01 12:00:00,198,0,6,Sunday,4,2018
2018-04-01 13:00:00,214,0,6,Sunday,4,2018
2018-04-01 14:00:00,230,0,6,Sunday,4,2018
2018-04-01 15:00:00,246,0,6,Sunday,4,2018
2018-04-01 16:00:00,262,0,6,Sunday,4,2018
2018-04-01 17:00:00,278,0,6,Sunday,4,2018
2018-04-01 18:00:00,294,0,6,Sunday,4,2018
2018-04-01 19:00:00,310,0,6,Sunday,4,2018
2018-04-01 20:00:00,326,0,6,Sunday,4,2018
2018-04-01 21:00:00,342,0,6,Sunday,4,2018
2018-04-01 22:00:00,358,0,6,Sunday,4,2018
2018-04-01 23:00:00,374,0,6,Sunday,4,2018
2018-04-02 00:00:00,6,0,0,Monday,4,2018
2018-04-02 01:00:00,22,0,0,Monday,4,2018
2018-04-02 02:00:00,38,0,0,Monday,4,2018
2018-04-02 03:00:00,54,0,0,Monday,4,2018
2018-04-02 04:00:00,70,0,0,Monday,4,2018
2018-04-02 05:00:00,86,0,0,Monday,4,2018
2018-04-02 06:00:00,102,0,0,Monday,4,2018
2018-04-02 07:00:00,118,0,0,Monday,4,2018
2018-04-02 08:00:00,134,0,0,Monday,4,2018
2018-04-02 09:00:00,150,0,0,Monday,4,2018
2018-04-02 10:00:00,166,0,0,Monday,4,2018
2018-04-02 11:00:00,182,0,0,Monday,4,2018
2018-04-02 12:00:00,198,0,0,Monday,4,2018
2018-04-02 13:00:00,214,0,0,Monday,4,2018
2018-04-02 14:00:00,230,0,0,Monday,4,2018
2018-04-02 15:00:00,246,0,0,Monday,4,2018
2018-04-02 16:00:00,262,0,0,Monday,4,2018
2018-04-02 17:00:00,278,0,0,Monday,4,2018
2018-04-02 18:00:00,294,0,0,Monday,4,2018
2018-04-02 19:00:00,310,0,0,Monday,4,2018
2018-04-02 20:00:00,326,0,0,Monday,4,2018
2018-04-02 21:00:00,342,0,0,Monday,4,2018
2018-04-02 22:00:00,358,0,0,Monday,4,2018
2018-04-02 23:00:00,374,0,0,Monday,4,2018
2018-04-03 00:00:00,6,0,1,Tuesday,4,2018
2018-04-03 01:00:00,22,0,1,Tuesday,4,2018
2018-04-03 02:00:00,38,0,1,Tuesday,4,2018
2018-04-03 03:00:00,54,0,1,Tuesday,4,2018
2018-04-03 04:00:00,70,0,1,Tuesday,4,2018
2018-04-03 05:00:00,86,3,1,Tuesday,4,2018
2018-04-03 06:00:00,102,179,1,Tuesday,4,2018
2018-04-03 07:00:00,118,232,1,Tuesday,4,2018
2018-04-03 08:00:00,134,207,1,Tuesday,4,2018
2018-04-03 09:00:00,150,164,1,Tuesday,4,2018
2018-04-03 10:00:00,166,112,1,Tuesday,4,2018
2018-04-03 11:00:00,182,134,1,Tuesday,4,2018
2018-04-03 12:00:00,198,158,1,Tuesday,4,2018
2018-04-03 13:00:00,214,138,1,Tuesday,4,2018
2018-04-03 14:00:00,230,141,1,Tuesday,4,2018
2018-04-03 15:00:00,246,4,1,Tuesday,4,2018
2018-04-03 16:00:00,262,0,1,Tuesday,4,2018
2018-04-03 17:00:00,278,0,1,Tuesday,4,2018
2018-04-03 18:00:00,294,1,1,Tuesday,4,2018
2018-04-03 19:00:00,310,0,1,Tuesday,4,2018
2018-04-03 20:00:00,326,0,1,Tuesday,4,2018
2018-04-03 21:00:00,342,0,1,Tuesday,4,2018
2018-04-03 22:00:00,358,0,1,Tuesday,4,2018
2018-04-03 23:00:00,374,0,1,Tuesday,4,2018
2018-04-04 00:00:00,6,0,2,Wednesday,4,2018
2018-04-04 01:00:00,22,0,2,Wednesday,4,2018
2018-04-04 02:00:00,38,0,2,Wednesday,4,2018
2018-04-04 03:00:00,54,0,2,Wednesday,4,2018
2018-04-04 04:00:00,70,0,2,Wednesday,4,2018
2018-04-04 05:00:00,86,0,2,Wednesday,4,2018
2018-04-04 06:00:00,102,100,2,Wednesday,4,2018
2018-04-04 07:00:00,118,134,2,Wednesday,4,2018
2018-04-04 08:00:00,134,124,2,Wednesday,4,2018
2018-04-04 09:00:00,150,111,2,Wednesday,4,2018
2018-04-04 10:00:00,166,93,2,Wednesday,4,2018
2018-04-04 11:00:00,182,125,2,Wednesday,4,2018
2018-04-04 12:00:00,198,130,2,Wednesday,4,2018
2018-04-04 13:00:00,214,112,2,Wednesday,4,2018
2018-04-04 14:00:00,230,101,2,Wednesday,4,2018
2018-04-04 15:00:00,246,3,2,Wednesday,4,2018
2018-04-04 16:00:00,262,0,2,Wednesday,4,2018
2018-04-04 17:00:00,278,0,2,Wednesday,4,2018
2018-04-04 18:00:00,294,0,2,Wednesday,4,2018
2018-04-04 19:00:00,310,0,2,Wednesday,4,2018
2018-04-04 20:00:00,326,0,2,Wednesday,4,2018
2018-04-04 21:00:00,342,0,2,Wednesday,4,2018
2018-04-04 22:00:00,358,0,2,Wednesday,4,2018
2018-04-04 23:00:00,374,0,2,Wednesday,4,2018
2018-04-05 00:00:00,6,0,3,Thursday,4,2018
2018-04-05 01:00:00,22,0,3,Thursday,4,2018
2018-04-05 02:00:00,38,0,3,Thursday,4,2018
2018-04-05 03:00:00,54,0,3,Thursday,4,2018
2018-04-05 04:00:00,70,0,3,Thursday,4,2018
2018-04-05 05:00:00,86,2,3,Thursday,4,2018
2018-04-05 06:00:00,102,83,3,Thursday,4,2018
2018-04-05 07:00:00,118,104,3,Thursday,4,2018
2018-04-05 08:00:00,134,118,3,Thursday,4,2018
2018-04-05 09:00:00,150,120,3,Thursday,4,2018
2018-04-05 10:00:00,166,96,3,Thursday,4,2018
2018-04-05 11:00:00,182,121,3,Thursday,4,2018
2018-04-05 12:00:00,198,103,3,Thursday,4,2018
2018-04-05 13:00:00,214,98,3,Thursday,4,2018
2018-04-05 14:00:00,230,80,3,Thursday,4,2018
2018-04-05 15:00:00,246,3,3,Thursday,4,2018
2018-04-05 16:00:00,262,1,3,Thursday,4,2018
2018-04-05 17:00:00,278,0,3,Thursday,4,2018
2018-04-05 18:00:00,294,0,3,Thursday,4,2018
2018-04-05 19:00:00,157,0,3,Thursday,4,2018
2018-04-05 20:00:00,326,0,3,Thursday,4,2018
2018-04-05 21:00:00,342,0,3,Thursday,4,2018
2018-04-05 22:00:00,358,0,3,Thursday,4,2018
2018-04-05 23:00:00,374,0,3,Thursday,4,2018
2018-04-06 00:00:00,6,0,4,Friday,4,2018
2018-04-06 01:00:00,22,0,4,Friday,4,2018
2018-04-06 02:00:00,38,0,4,Friday,4,2018
2018-04-06 03:00:00,54,0,4,Friday,4,2018
2018-04-06 04:00:00,70,0,4,Friday,4,2018
2018-04-06 05:00:00,86,2,4,Friday,4,2018
2018-04-06 06:00:00,102,69,4,Friday,4,2018
2018-04-06 07:00:00,118,111,4,Friday,4,2018
2018-04-06 08:00:00,134,106,4,Friday,4,2018
2018-04-06 09:00:00,150,104,4,Friday,4,2018
2018-04-06 10:00:00,166,93,4,Friday,4,2018
2018-04-06 11:00:00,182,140,4,Friday,4,2018
2018-04-06 12:00:00,198,130,4,Friday,4,2018
2018-04-06 13:00:00,214,118,4,Friday,4,2018
2018-04-06 14:00:00,230,44,4,Friday,4,2018
2018-04-06 15:00:00,246,0,4,Friday,4,2018
2018-04-06 16:00:00,262,0,4,Friday,4,2018
2018-04-06 17:00:00,278,0,4,Friday,4,2018
2018-04-06 18:00:00,294,0,4,Friday,4,2018
2018-04-06 19:00:00,310,0,4,Friday,4,2018
2018-04-06 20:00:00,326,0,4,Friday,4,2018
2018-04-06 21:00:00,342,0,4,Friday,4,2018
2018-04-06 22:00:00,358,0,4,Friday,4,2018
2018-04-06 23:00:00,374,0,4,Friday,4,2018
2018-04-07 00:00:00,6,0,5,Saturday,4,2018
2018-04-07 01:00:00,22,0,5,Saturday,4,2018
2018-04-07 02:00:00,38,0,5,Saturday,4,2018
2018-04-07 03:00:00,54,0,5,Saturday,4,2018
2018-04-07 04:00:00,70,0,5,Saturday,4,2018
2018-04-07 05:00:00,86,0,5,Saturday,4,2018
2018-04-07 06:00:00,102,0,5,Saturday,4,2018
2018-04-07 07:00:00,118,1,5,Saturday,4,2018
2018-04-07 08:00:00,134,0,5,Saturday,4,2018
2018-04-07 09:00:00,150,0,5,Saturday,4,2018
2018-04-07 10:00:00,166,0,5,Saturday,4,2018
2018-04-07 11:00:00,182,0,5,Saturday,4,2018
2018-04-07 12:00:00,198,0,5,Saturday,4,2018
2018-04-07 13:00:00,214,0,5,Saturday,4,2018
2018-04-07 14:00:00,230,0,5,Saturday,4,2018
2018-04-07 15:00:00,246,0,5,Saturday,4,2018
2018-04-07 16:00:00,262,0,5,Saturday,4,2018
2018-04-07 17:00:00,278,0,5,Saturday,4,2018
2018-04-07 18:00:00,294,0,5,Saturday,4,2018
2018-04-07 19:00:00,310,0,5,Saturday,4,2018
2018-04-07 20:00:00,326,0,5,Saturday,4,2018
2018-04-07 21:00:00,342,0,5,Saturday,4,2018
2018-04-07 22:00:00,358,0,5,Saturday,4,2018
2018-04-07 23:00:00,374,0,5,Saturday,4,2018
2018-04-08 00:00:00,6,0,6,Sunday,4,2018
2018-04-08 01:00:00,22,0,6,Sunday,4,2018
2018-04-08 02:00:00,38,0,6,Sunday,4,2018
2018-04-08 03:00:00,54,0,6,Sunday,4,2018
2018-04-08 04:00:00,70,0,6,Sunday,4,2018
2018-04-08 05:00:00,86,0,6,Sunday,4,2018
2018-04-08 06:00:00,102,0,6,Sunday,4,2018
2018-04-08 07:00:00,118,0,6,Sunday,4,2018
2018-04-08 08:00:00,134,0,6,Sunday,4,2018
2018-04-08 09:00:00,150,0,6,Sunday,4,2018
2018-04-08 10:00:00,166,0,6,Sunday,4,2018
2018-04-08 11:00:00,182,0,6,Sunday,4,2018
2018-04-08 12:00:00,198,0,6,Sunday,4,2018
2018-04-08 13:00:00,214,0,6,Sunday,4,2018
2018-04-08 14:00:00,230,0,6,Sunday,4,2018
2018-04-08 15:00:00,246,0,6,Sunday,4,2018
2018-04-08 16:00:00,262,0,6,Sunday,4,2018
2018-04-08 17:00:00,278,0,6,Sunday,4,2018
2018-04-08 18:00:00,294,0,6,Sunday,4,2018
2018-04-08 19:00:00,310,0,6,Sunday,4,2018
2018-04-08 20:00:00,326,0,6,Sunday,4,2018
2018-04-08 21:00:00,342,0,6,Sunday,4,2018
2018-04-08 22:00:00,358,0,6,Sunday,4,2018
2018-04-08 23:00:00,374,0,6,Sunday,4,2018
2018-04-09 00:00:00,6,0,0,Monday,4,2018
2018-04-09 01:00:00,22,0,0,Monday,4,2018
2018-04-09 02:00:00,38,0,0,Monday,4,2018
2018-04-09 03:00:00,54,0,0,Monday,4,2018
2018-04-09 04:00:00,70,0,0,Monday,4,2018
2018-04-09 05:00:00,86,0,0,Monday,4,2018
2018-04-09 06:00:00,102,135,0,Monday,4,2018
2018-04-09 07:00:00,118,163,0,Monday,4,2018
2018-04-09 08:00:00,134,146,0,Monday,4,2018
2018-04-09 09:00:00,150,159,0,Monday,4,2018
2018-04-09 10:00:00,166,125,0,Monday,4,2018
2018-04-09 11:00:00,182,144,0,Monday,4,2018
2018-04-09 12:00:00,198,153,0,Monday,4,2018
2018-04-09 13:00:00,214,147,0,Monday,4,2018
2018-04-09 14:00:00,230,115,0,Monday,4,2018
2018-04-09 15:00:00,246,3,0,Monday,4,2018
2018-04-09 16:00:00,262,0,0,Monday,4,2018
2018-04-09 17:00:00,278,0,0,Monday,4,2018
2018-04-09 18:00:00,294,0,0,Monday,4,2018
2018-04-09 19:00:00,310,0,0,Monday,4,2018
2018-04-09 20:00:00,326,0,0,Monday,4,2018
2018-04-09 21:00:00,342,0,0,Monday,4,2018
2018-04-09 22:00:00,358,0,0,Monday,4,2018
2018-04-09 23:00:00,374,0,0,Monday,4,2018
2018-04-10 00:00:00,6,0,1,Tuesday,4,2018
2018-04-10 01:00:00,22,0,1,Tuesday,4,2018
2018-04-10 02:00:00,38,0,1,Tuesday,4,2018
2018-04-10 03:00:00,54,0,1,Tuesday,4,2018
2018-04-10 04:00:00,70,0,1,Tuesday,4,2018
2018-04-10 05:00:00,86,1,1,Tuesday,4,2018
2018-04-10 06:00:00,102,99,1,Tuesday,4,2018
2018-04-10 07:00:00,118,117,1,Tuesday,4,2018
2018-04-10 08:00:00,134,132,1,Tuesday,4,2018
2018-04-10 09:00:00,150,128,1,Tuesday,4,2018
2018-04-10 10:00:00,166,78,1,Tuesday,4,2018
2018-04-10 11:00:00,182,117,1,Tuesday,4,2018
2018-04-10 12:00:00,198,103,1,Tuesday,4,2018
2018-04-10 13:00:00,214,115,1,Tuesday,4,2018
2018-04-10 14:00:00,230,102,1,Tuesday,4,2018
2018-04-10 15:00:00,246,5,1,Tuesday,4,2018
2018-04-10 16:00:00,262,0,1,Tuesday,4,2018
2018-04-10 17:00:00,278,0,1,Tuesday,4,2018
2018-04-10 18:00:00,294,0,1,Tuesday,4,2018
2018-04-10 19:00:00,310,0,1,Tuesday,4,2018
2018-04-10 20:00:00,326,0,1,Tuesday,4,2018
2018-04-10 21:00:00,342,0,1,Tuesday,4,2018
2018-04-10 22:00:00,358,0,1,Tuesday,4,2018
2018-04-10 23:00:00,374,0,1,Tuesday,4,2018
2018-04-11 00:00:00,6,0,2,Wednesday,4,2018
2018-04-11 01:00:00,22,0,2,Wednesday,4,2018
2018-04-11 02:00:00,38,0,2,Wednesday,4,2018
2018-04-11 03:00:00,54,0,2,Wednesday,4,2018
2018-04-11 04:00:00,70,0,2,Wednesday,4,2018
2018-04-11 05:00:00,86,0,2,Wednesday,4,2018
2018-04-11 06:00:00,102,86,2,Wednesday,4,2018
2018-04-11 07:00:00,118,111,2,Wednesday,4,2018
2018-04-11 08:00:00,134,100,2,Wednesday,4,2018
2018-04-11 09:00:00,150,124,2,Wednesday,4,2018
2018-04-11 10:00:00,166,80,2,Wednesday,4,2018
2018-04-11 11:00:00,182,112,2,Wednesday,4,2018
2018-04-11 12:00:00,198,89,2,Wednesday,4,2018
2018-04-11 13:00:00,214,109,2,Wednesday,4,2018
2018-04-11 14:00:00,230,58,2,Wednesday,4,2018
2018-04-11 15:00:00,246,1,2,Wednesday,4,2018
2018-04-11 16:00:00,262,0,2,Wednesday,4,2018
2018-04-11 17:00:00,278,0,2,Wednesday,4,2018
2018-04-11 18:00:00,294,0,2,Wednesday,4,2018
2018-04-11 19:00:00,310,0,2,Wednesday,4,2018
2018-04-11 20:00:00,326,0,2,Wednesday,4,2018
2018-04-11 21:00:00,342,0,2,Wednesday,4,2018
2018-04-11 22:00:00,358,0,2,Wednesday,4,2018
2018-04-11 23:00:00,374,0,2,Wednesday,4,2018
2018-04-12 00:00:00,6,0,3,Thursday,4,2018
2018-04-12 01:00:00,22,0,3,Thursday,4,2018
2018-04-12 02:00:00,38,0,3,Thursday,4,2018
2018-04-12 03:00:00,54,0,3,Thursday,4,2018
2018-04-12 04:00:00,70,0,3,Thursday,4,2018
2018-04-12 05:00:00,86,0,3,Thursday,4,2018
2018-04-12 06:00:00,102,88,3,Thursday,4,2018
2018-04-12 07:00:00,118,122,3,Thursday,4,2018
2018-04-12 08:00:00,134,116,3,Thursday,4,2018
2018-04-12 09:00:00,150,97,3,Thursday,4,2018
2018-04-12 10:00:00,166,69,3,Thursday,4,2018
2018-04-12 11:00:00,182,90,3,Thursday,4,2018
2018-04-12 12:00:00,198,93,3,Thursday,4,2018
2018-04-12 13:00:00,214,91,3,Thursday,4,2018
2018-04-12 14:00:00,230,76,3,Thursday,4,2018
2018-04-12 15:00:00,246,3,3,Thursday,4,2018
2018-04-12 16:00:00,262,0,3,Thursday,4,2018
2018-04-12 17:00:00,278,0,3,Thursday,4,2018
2018-04-12 18:00:00,294,1,3,Thursday,4,2018
2018-04-12 19:00:00,310,0,3,Thursday,4,2018
2018-04-12 20:00:00,326,0,3,Thursday,4,2018
2018-04-12 21:00:00,342,0,3,Thursday,4,2018
2018-04-12 22:00:00,358,0,3,Thursday,4,2018
2018-04-12 23:00:00,374,0,3,Thursday,4,2018
2018-04-13 00:00:00,6,0,4,Friday,4,2018
2018-04-13 01:00:00,22,0,4,Friday,4,2018
2018-04-13 02:00:00,38,0,4,Friday,4,2018
2018-04-13 03:00:00,54,0,4,Friday,4,2018
2018-04-13 04:00:00,70,0,4,Friday,4,2018
2018-04-13 05:00:00,86,0,4,Friday,4,2018
2018-04-13 06:00:00,102,94,4,Friday,4,2018
2018-04-13 07:00:00,118,122,4,Friday,4,2018
2018-04-13 08:00:00,134,120,4,Friday,4,2018
2018-04-13 09:00:00,150,130,4,Friday,4,2018
2018-04-13 10:00:00,166,75,4,Friday,4,2018
2018-04-13 11:00:00,182,103,4,Friday,4,2018
2018-04-13 12:00:00,198,73,4,Friday,4,2018
2018-04-13 13:00:00,214,137,4,Friday,4,2018
2018-04-13 14:00:00,230,51,4,Friday,4,2018
2018-04-13 15:00:00,246,0,4,Friday,4,2018
2018-04-13 16:00:00,262,0,4,Friday,4,2018
2018-04-13 17:00:00,278,0,4,Friday,4,2018
2018-04-13 18:00:00,294,0,4,Friday,4,2018
2018-04-13 19:00:00,310,0,4,Friday,4,2018
2018-04-13 20:00:00,326,0,4,Friday,4,2018
2018-04-13 21:00:00,342,0,4,Friday,4,2018
2018-04-13 22:00:00,358,0,4,Friday,4,2018
2018-04-13 23:00:00,374,0,4,Friday,4,2018
2018-04-14 00:00:00,6,0,5,Saturday,4,2018
2018-04-14 01:00:00,22,0,5,Saturday,4,2018
2018-04-14 02:00:00,38,0,5,Saturday,4,2018
2018-04-14 03:00:00,54,0,5,Saturday,4,2018
2018-04-14 04:00:00,70,0,5,Saturday,4,2018
2018-04-14 05:00:00,86,0,5,Saturday,4,2018
2018-04-14 06:00:00,102,0,5,Saturday,4,2018
2018-04-14 07:00:00,118,0,5,Saturday,4,2018
2018-04-14 08:00:00,134,0,5,Saturday,4,2018
2018-04-14 09:00:00,150,0,5,Saturday,4,2018
2018-04-14 10:00:00,166,0,5,Saturday,4,2018
2018-04-14 11:00:00,182,0,5,Saturday,4,2018
2018-04-14 12:00:00,198,1,5,Saturday,4,2018
2018-04-14 13:00:00,214,0,5,Saturday,4,2018
2018-04-14 14:00:00,230,0,5,Saturday,4,2018
2018-04-14 15:00:00,246,0,5,Saturday,4,2018
2018-04-14 16:00:00,262,0,5,Saturday,4,2018
2018-04-14 17:00:00,278,0,5,Saturday,4,2018
2018-04-14 18:00:00,294,0,5,Saturday,4,2018
2018-04-14 19:00:00,310,0,5,Saturday,4,2018
2018-04-14 20:00:00,326,0,5,Saturday,4,2018
2018-04-14 21:00:00,342,0,5,Saturday,4,2018
2018-04-14 22:00:00,358,0,5,Saturday,4,2018
2018-04-14 23:00:00,374,0,5,Saturday,4,2018
2018-04-15 00:00:00,6,0,6,Sunday,4,2018
2018-04-15 01:00:00,22,0,6,Sunday,4,2018
2018-04-15 02:00:00,38,0,6,Sunday,4,2018
2018-04-15 03:00:00,54,0,6,Sunday,4,2018
2018-04-15 04:00:00,70,0,6,Sunday,4,2018
2018-04-15 05:00:00,86,0,6,Sunday,4,2018
2018-04-15 06:00:00,102,0,6,Sunday,4,2018
2018-04-15 07:00:00,118,1,6,Sunday,4,2018
2018-04-15 08:00:00,134,0,6,Sunday,4,2018
2018-04-15 09:00:00,150,0,6,Sunday,4,2018
2018-04-15 10:00:00,166,0,6,Sunday,4,2018
2018-04-15 11:00:00,182,0,6,Sunday,4,2018
2018-04-15 12:00:00,198,0,6,Sunday,4,2018
2018-04-15 13:00:00,214,0,6,Sunday,4,2018
2018-04-15 14:00:00,230,0,6,Sunday,4,2018
2018-04-15 15:00:00,246,0,6,Sunday,4,2018
2018-04-15 16:00:00,262,1,6,Sunday,4,2018
2018-04-15 17:00:00,278,1,6,Sunday,4,2018
2018-04-15 18:00:00,294,0,6,Sunday,4,2018
2018-04-15 19:00:00,310,0,6,Sunday,4,2018
2018-04-15 20:00:00,326,0,6,Sunday,4,2018
2018-04-15 21:00:00,342,0,6,Sunday,4,2018
2018-04-15 22:00:00,358,0,6,Sunday,4,2018
2018-04-15 23:00:00,374,0,6,Sunday,4,2018
2018-04-16 00:00:00,6,0,0,Monday,4,2018
2018-04-16 01:00:00,22,0,0,Monday,4,2018
2018-04-16 02:00:00,38,0,0,Monday,4,2018
2018-04-16 03:00:00,54,0,0,Monday,4,2018
2018-04-16 04:00:00,70,0,0,Monday,4,2018
2018-04-16 05:00:00,86,2,0,Monday,4,2018
2018-04-16 06:00:00,102,140,0,Monday,4,2018
2018-04-16 07:00:00,118,169,0,Monday,4,2018
2018-04-16 08:00:00,134,147,0,Monday,4,2018
2018-04-16 09:00:00,150,128,0,Monday,4,2018
2018-04-16 10:00:00,166,89,0,Monday,4,2018
2018-04-16 11:00:00,182,129,0,Monday,4,2018
2018-04-16 12:00:00,198,124,0,Monday,4,2018
2018-04-16 13:00:00,214,122,0,Monday,4,2018
2018-04-16 14:00:00,230,107,0,Monday,4,2018
2018-04-16 15:00:00,246,3,0,Monday,4,2018
2018-04-16 16:00:00,262,1,0,Monday,4,2018
2018-04-16 17:00:00,278,0,0,Monday,4,2018
2018-04-16 18:00:00,294,0,0,Monday,4,2018
2018-04-16 19:00:00,310,0,0,Monday,4,2018
2018-04-16 20:00:00,326,1,0,Monday,4,2018
2018-04-16 21:00:00,342,0,0,Monday,4,2018
2018-04-16 22:00:00,358,0,0,Monday,4,2018
2018-04-16 23:00:00,374,0,0,Monday,4,2018
2018-04-17 00:00:00,6,0,1,Tuesday,4,2018
2018-04-17 01:00:00,22,0,1,Tuesday,4,2018
2018-04-17 02:00:00,38,0,1,Tuesday,4,2018
2018-04-17 03:00:00,54,0,1,Tuesday,4,2018
2018-04-17 04:00:00,70,0,1,Tuesday,4,2018
2018-04-17 05:00:00,86,0,1,Tuesday,4,2018
2018-04-17 06:00:00,102,110,1,Tuesday,4,2018
2018-04-17 07:00:00,118,111,1,Tuesday,4,2018
2018-04-17 08:00:00,134,113,1,Tuesday,4,2018
2018-04-17 09:00:00,150,73,1,Tuesday,4,2018
2018-04-17 10:00:00,166,81,1,Tuesday,4,2018
2018-04-17 11:00:00,182,87,1,Tuesday,4,2018
2018-04-17 12:00:00,198,119,1,Tuesday,4,2018
2018-04-17 13:00:00,214,112,1,Tuesday,4,2018
2018-04-17 14:00:00,230,93,1,Tuesday,4,2018
2018-04-17 15:00:00,246,5,1,Tuesday,4,2018
2018-04-17 16:00:00,262,2,1,Tuesday,4,2018
2018-04-17 17:00:00,278,1,1,Tuesday,4,2018
2018-04-17 18:00:00,294,0,1,Tuesday,4,2018
2018-04-17 19:00:00,310,0,1,Tuesday,4,2018
2018-04-17 20:00:00,326,0,1,Tuesday,4,2018
2018-04-17 21:00:00,342,0,1,Tuesday,4,2018
2018-04-17 22:00:00,358,0,1,Tuesday,4,2018
2018-04-17 23:00:00,374,0,1,Tuesday,4,2018
2018-04-18 00:00:00,6,0,2,Wednesday,4,2018
2018-04-18 01:00:00,22,0,2,Wednesday,4,2018
2018-04-18 02:00:00,38,0,2,Wednesday,4,2018
2018-04-18 03:00:00,54,0,2,Wednesday,4,2018
2018-04-18 04:00:00,70,0,2,Wednesday,4,2018
2018-04-18 05:00:00,86,0,2,Wednesday,4,2018
2018-04-18 06:00:00,102,84,2,Wednesday,4,2018
2018-04-18 07:00:00,118,122,2,Wednesday,4,2018
2018-04-18 08:00:00,134,103,2,Wednesday,4,2018
2018-04-18 09:00:00,150,112,2,Wednesday,4,2018
2018-04-18 10:00:00,166,63,2,Wednesday,4,2018
2018-04-18 11:00:00,182,103,2,Wednesday,4,2018
2018-04-18 12:00:00,198,113,2,Wednesday,4,2018
2018-04-18 13:00:00,214,89,2,Wednesday,4,2018
2018-04-18 14:00:00,230,74,2,Wednesday,4,2018
